index,thesis_year,thesis_title,thesis_author,size,thesis_link,pdf_link,resumen,path,isScan
88,15-Jun-2011,Predicción de la cinética de deslicorización de tortas de filtración a partir de la curva de presión capilar,"Fermín G., María G.; Fradique R., Vannesa A.",1.99 MB,http://saber.ucv.ve/handle/10872/129,http://saber.ucv.ve/bitstream/10872/129/1/Tesis%20Ferm%c3%adn-Fradique.pdf,"Este trabajo especial de grado, tiene por objeto predecir la cinética de deslicorización de tortas de filtración a partir de parámetros básicos estimados, lo cual representa un importante aporte a los estudios que se han desarrollado en el Laboratorio de Separaciones mecánicas de la Universidad Central de Venezuela (LSM-UCV).
En este estudio, se elaboraron pruebas de deslicorización con carbonato de calcio en el equipo filtratest, para obtener de manera experimental las cinéticas de deslicorización de la sustancia en estudio, para ello se prepararon tortas de filtrado por dos mecanismos, por capas y segregadas, y estas se realizaron a tres mezclas que presentaron diferentes tamaños promedios de partículas, y
desviación estándar similar, para cada presión seleccionada se construyó una curva de cinética de deslicorización en intervalos de tiempo desde 10 s hasta 300s. Una vez conocidas las cinéticas de deslicorización, se construyeron las curvas de presión capilar, correspondiente a cada mezcla y forma de preparar la torta. Estas se elaboraron a partir de la saturación infinita en un tiempo de 300 s (calculada por el método de Nicolaou), cada una de ellas relacionada a una presión de deslicorización, que en general fue desde 100 mbar hasta 4000 mbar, estas curvas de presión capilar se ajustaron a través del modelo potencial y el
modelo de Rosín Rammler, resultando este último como el mejor ajuste a los datos experimentales. Para la predicción de la cinética de deslicorización se estudiaron y/o
programaron los modelos de Schubert modificado (con solución por series, y
solución por Runge-Kutta (R-K)), el de Wakeman y el de perfil de saturaciones de
Nicolaou; de acuerdo a los resultados obtenidos, se enfocó el estudio a través del
modelo de Schubert modificado con solución por R-K, ya que este presentaba mayor similitud con las curvas de cinética de deslicorización obtenidas experimentalmente. Estos modelos pueden ser usados contando con información experimental de la curva de presión capilar de la sustancia en estudio.
Otra fase muy importante de este estudio, consistió en obtener información básica estimada de la curva de presión capilar, estos datos pueden ser obtenidos con información de la distribución de tamaño de partícula (DTP) de las mezclas de carbonato de calcio seleccionadas, con esta información disponible, usando los diagramas propuestos por Sorrentino (2002), el modelo de Yu Standish, y los diagramas propuestos por Rojas (2002), se obtiene la información necesaria para hacer uso de los modelos de predicción de cinética de deslicorización.
Luego de obtener las cinéticas de deslicorización, se elaboró un análisis
comparativo entre las predicciones a partir de parámetros experimentales y los
parámetros estimados, obteniendo una similitud significativa entre ambos
resultados, con excepción de la saturación reducida (Sr), que fue el parámetro que
presentó mayor desviación con respecto al valor real. Con este trabajo se determinó, que la estimación de los parámetros de la
curva de presión capilar, es una herramienta de utilidad para describir el comportamiento de la cinética de deslicorización.",thesis_pdf/88.pdf,False
89,15-Jun-2011,Selección de un agente desemulsificante para la deshidratación del crudo proveniente de la unidad colón del municipio Jesús María Semprúm del Estado Zulia.,"Fernández A., Orángel J.",3.44 MB,http://saber.ucv.ve/handle/10872/130,http://saber.ucv.ve/bitstream/10872/130/1/TESIS.pdf,"El presente trabajo tiene como objetivo seleccionar e identificar un agente desemulsificante capaz de promover la deshidratación eficiente de los diversos tipos de petróleos crudos que confluyen en la Unidad Colón (Edo. Zulia), bajo la responsabilidad del Consorcio Tecpetrol Coparex CMS, Oil and Gas. El agua asociada a la producción de petróleo crudo constituye uno de los problemas que hay que enfrentar en las operaciones típicas de la industria petrolera; especialmente aquella que viene en forma de emulsión de agua en crudo, ó emulsión natural, como comúnmente se conoce. El crudo posee ciertos compuestos e impurezas que tienen actividad interfacial y que son los encargados de estabilizar este tipo de emulsiones. El agua emulsionada requiere de un tratamiento químico capaz de romper la emulsión para luego efectuar la separación por gravedad y así garantizar petróleo crudo en especificación para la venta. Existen en el mercado una gran variedad de agentes desemulsificantes que utilizados en bajas dosis neutralizan la acción de los agentes emulsificantes, promueven la aglomeración de las pequeñas gotas de agua dispersas en el crudo y aceleran el proceso de separación del crudo y el agua por gravedad. Para seleccionar el producto químico para este tipo de tratamiento se sigue una metodología, comúnmente llamada Prueba de Botellas, simple y directa. Una muestra de 100 mL de una emulsión no tratada es vertida dentro de las botellas calibradas y colocadas en Baño de María a la temperatura del sistema.Diferentes desemulsificantes son adicionados a cada botella y las botellas son agitadas y se dejan asentar. Al final del tiempo de asentamiento, las botellas se examinan para observar el volumen de agua decantada y luego por centrifugación el porcentaje de agua y sedimentos residual. El proceso de selección se realiza por descarte de los productos que no cumplan con las exigencias requeridas para ser un buen prospecto, en cada Prueba de Botellas, entonces, si un producto después de centrifugar, el corte de agua total es alto ó tiene un porcentaje alto de emulsión, se puede decir que no funciona en el sistema.
Los valores, tanto del porcentaje de agua total como los del porcentaje de emulsión, del producto seleccionado en comparación con los valores del producto del sistema de tratamiento son más bajos. En la prueba de separación de agua total, el producto en las estaciones de flujo (del sistema) arrojó un valor de 0,6% y el seleccionado un valor de 0,4%; con respecto al porcentaje de emulsión el seleccionado tiene mejores resultados, es decir, no arroja emulsión; mientras que en el producto del sistema se observó bajo niveles de emulsión. El producto seleccionado al final de las pruebas es el OC-7009, el cual es competitivo técnica y económicamente en comparación al producto del sistema.
El producto OC-7009, además de trabajar bien en el laboratorio debe trabajar en el campo de una manera excelente, por eso se recomienda realizar una prueba de campo para asegurar el buen procedimiento, la dosis correcta y el buen funcionamiento del producto.",thesis_pdf/89.pdf,False
90,15-Jun-2011,"Interpretación de pruebas de presión dinámica en pozos horizontales. Caso histórico: yacimientos de crudo extrapesado de las arenas D1 y D2, de la formación oficina, ubicados en el bloque Zuata de la faja petrolífera del Orinoco","Farías B., Gerardo J.; Rivero C., María E.",16.78 MB,http://saber.ucv.ve/handle/10872/128,http://saber.ucv.ve/bitstream/10872/128/1/Tesis.pdf,"El presente trabajo tuvo como finalidad Interpretar Pruebas de Restauración de
Presión de Pozos Horizontales productores de Crudo Extrapesado de las arenas de la
Formación Oficina del área de Zuata, en las arenas D1 y D2 operados por SINCOR,
mediante una metodología eficaz, propuesta en este trabajo, para la obtención de datos y el
correcto uso del Software Saphir. Se obtuvieron resultados coherentes de diferentes interpretaciones, utilizadas en la descripción cualitativa y cuantitativa de los diferentes yacimientos.",thesis_pdf/90.pdf,False
91,15-Jun-2011,Mejoramiento del proceso de construcción de pozos mediante el método de controles estadísticos de procesos,"Expósito R., Juan L.; Novoa D., Joel A.",4.83 MB,http://saber.ucv.ve/handle/10872/127,http://saber.ucv.ve/bitstream/10872/127/1/TESIS%20FINAL.pdf,"El presente Trabajo Especial de Grado fue realizado con el objetivo de estandarizar en lo posible las distintas fases del proceso de Construcción de Pozos, mediante una revisión sistemática y continua de las mismas, como una manera de identificar y eliminar los desperdicios y las causas que los ocasionan. Este mejoramiento continuo de los procesos es lo que actualmente se conoce como Gerencia de Calidad. La misma utiliza como principal herramienta los controles estadísticos de procesos. Esta herramienta está basada en la recolección, análisis e interpretación de datos, con el objeto de utilizarlos para medir la magnitud y grado de variación de los desperdicios que afectan la calidad del proceso. La metodología tiene como objetivo identificar aquellos desperdicios que influyen de manera significativa sobre el proceso, con el fin de lograr una
integración de todas las fases. Ello debe permitir el establecimiento de patrones de
operación, que permitirán optimizar futuros trabajos de perforación y completación de
pozos mejorando el tiempo de respuesta para la toma de decisiones y minimizando los
costos operacionales. Finalmente, a través del uso de estas herramientas estadísticas se
lograron identificar los factores que afectan directamente al proceso y aplicar los
correctivos necesarios para desarrollar un “Proceso Modelo” basado en las fases más
eficientes que fueron estudiadas.",thesis_pdf/91.pdf,False
92,20-Jun-2011,"Integración del yacimiento C-2 VLE-326 455 dentro del modelo geológico del Bloque V Lamar, cuenca del Lago de Maracaibo, Edo. Zulia","Linares V., Richard J.",25.22 MB,http://saber.ucv.ve/handle/10872/175,http://saber.ucv.ve/bitstream/10872/175/1/Tesis%20Richard%20Linares.PDF,"El presente trabajo tiene como objetivo principal, la integración del yacimiento C-2/VLE326/455 al modelo geológico actualizado del Bloque V del Campo Lamar, el cual pertenece a las arenas del miembro informal C-Superior de la Formación Misoa de edad Eoceno Medio-Superior. El área de estudio esta ubicada en la zona sur central de la Cuenca del Lago de Maracaibo del Edo. Zulia, abarca una superficie de 42 Km2, limita al norte y este con el área VLE196/460, al sur con el área VLE305, todas pertenecientes al Bloque V Lamar; y al oeste por el sistema de fallas de Icotea. Para la realización de este estudio se utilizo la información correspondiente a 101 pozos que atraviesan la secuencia estudiada (C-2), de este total de pozos 82 pertenecen al área VLE326/455, 16 al área VLE305 y 3 al área VLE196/460. El estudio esta fundamentado principalmente en la extrapolación del modelo estratigráfico y estructural propuesto para las áreas vecinas al norte y este(VLE196/460) por la compañía International Reservoir Tecnologies (IRT) en el año 2002, al yacimiento C-2/VLE326/455 y parte del yacimiento C-2/VLE305.Para la interpretación estratigráfica se utilizo principalmente la información de perfiles GR, SP y resistividad de los 101 pozos correlacionados, al igual que data sísmica 3D y 10 pozos del área de estudio correlacionados por la compañía IRT en
estudios previos, los cuales se utilizaron como amarre y punto de partida para la
extrapolación de los topes estratigráficos (picks). Se correlacionaron un total de 14
topes estratigráficos en 101 pozos, estos incluyen los topes estratigráficos de las
formaciones La Rosa y Santa Barbara de edad Mioceno, Misoa de edad Eoceno y de sus miembros informales C-1(base B), C-2, C-3 y de la sub-unidad C-4-3, perteneciente a la unidad C-4. Se describe la arquitectura interna del yacimiento y se definen para la unidad C-2, 8 sub-unidades estratigráficas y de flujo denominadas de tope a base:C -2-5, C-2-4, C-2-3, C-2-2, C-2-1, C-2-1a, C-2-1b y C-2-1c. La interpretación estructural esta basada principalmente en data sísmica 3D e
información de perfiles de pozos. Se identificaron un total de 14 fallas que componen tres sistemas que dominan la estructura del yacimiento, así mismo se define el estilo estructural predominante utilizando herramientas de geofísica y modelado 3D.",thesis_pdf/92.pdf,False
93,20-Jun-2011,Estudio de factibilidad y modalidades para la inyección continua de vapor en el yacimiento Bachaquero-02,"León E., Daniel",9.37 MB,http://saber.ucv.ve/handle/10872/174,http://saber.ucv.ve/bitstream/10872/174/1/TEG_DanielLeon.pdf,"El presente Trabajo tiene como objetivo definir las diferentes modalidades en las que es factible inyectar vapor de manera continua en el yacimiento Bachaquero-02, seleccionando el área geográfica, la volumetría, la combinación de la IAV e ICV, y los arreglos correspondientes; así como los soportes de fluidos, reservas y perfiles de inversión y producción asociados con sus correspondientes evaluaciones económicas. La preselección del área para el proyecto se hizo en base a las premisas generales que se aplican a este tipo de proyectos, y que han surgido de la investigación y desarrollo de proyectos de ICV a nivel mundial. En Venezuela fue factor clave de referencia la experiencia del Proyecto M-6 Continuo, desarrollado en el Campo Tía Juana Este. Los análisis preliminares incluyeron la definición del modelo geológico (estructural y estratigráfico), análisis petrofísico, presiones, instalaciones térmicas, viscosidad de los fluidos, profundidad, y tecnología para la producción e inyección de vapor.
Con respecto al análisis petrofísico, este se realizó a 48 pozos verticales (26,82% del total del área), y permitió estimar volumétricamente un POES en 552,878 MMBNP, el cual representa un 6% de todo el yacimiento. Realizando cálculos de distribución de la
producción por la capacidad de flujo, se logró determinar la producción acumulada del
área, y conjuntamente con el POES, se estimó el petróleo remanente, y se determinó que
actualmente existe una saturación promedio de petróleo de 60%, lo cual se verificó
mediante la aplicación de la Ecuación de Balance de Materiales. El diseño del proyecto, fue precedido por la selección de los arreglos para ICV, la cual implicó un estudio geológico del área, que comprendió la realización de más de 30 correlaciones estratigráficas, para definir la extensión y continuidad, tanto lateral como vertical de las unidades sedimentarias que conforman el área del proyecto. Ya seleccionados los arreglos, se elaboró un cronograma detallado del proyecto, el cual permitirá alcanzar el éxito del mismo, de ponerse en práctica.
La Factibilidad Técnica del proyecto se realizó definiendo las reservas que se obtendrían bajo cuatro casos distintos. El Caso Base consistió en la declinación de la tasa de producción del área hasta el abandono de los pozos, sin inversiones. El Caso 2
representa la condición actual del yacimiento, es decir, el mantenimiento del potencial de producción mediante la IAV, y la perforación y reparación de pozos; para ello se requieren al menos 53 nuevos pozos y suponiendo que generen 1 MMBNP de reservas cada uno, al final de 20 años se alcanzaría un Factor de Recobro (FR) de 47,45%. Este alto FR dió a entender que el actual plan de explotación del yacimiento no permitirá generar esta cantidad de reservas, ya que la IAV no genera reservas, solo acelera su producción. Así que para poder llegar a un recobro de esa magnitud se requiere de la implantación de un proceso de Recuperación Terciaria (Proyecto de ICV), el cual se evaluó en los Casos 3 y 4, este último tomando un máximo aprovechamiento de toda la infraestructura instalada. Siendo el Proyecto de ICV M-6 el más éxitoso realizado en la Costa Bolívar del Estado Zulia, además de ser uno de los logros más importantes de la extinta Maraven, y dado que las condiciones del yacimiento Lagunillas Inferior (donde se implantó el proyecto) son similares a las que presenta Bachaquero-02, los resultados obtenidos en M-6 se utilizaron como base para estimar la recuperación a obtener en Bachaquero-02. Se consideraron iguales condiciones de barrido, calculándose el recobro según el volumen de los arreglos
de inyección. De esta forma se estimó que en 20 años se obtendrían 87,861 MMBNP
producto de la ICV de 18 arreglos, lo que permitiría elevar el FR del área hasta más de un 46% (29,49%, primario y secundario). Estos resultados fueron corroborados por los
modelos analíticos desarrollados por Marx y Langenheim, y Mandl y Volek. Por otra parte, es muy poco probable que se incurra en los resultados económicos de los proyectos predecesores, ya que según los cálculos realizados, la capacidad de la planta
de vapor requerida es de únicamente 2.400 TON/D (6 líneas de inyección de 400 TON/D
cada una), así que no se tendrían los altos costos de generación de vapor de M-6, cuya
planta tuvo que manejar un promedio 8.000 TON/D. En general se distingue que mediante la ICV se pueden obtener 87 MMBNP, con un VPN
de 44,312 MMBs y 26,34% de TIR a nivel de E&P, siendo muy realista la posibilidad de
obtener estos indicadores, basado en el tipo de mecanismo a implantar, el precedente del
Proyecto M-6, y el mismo Bachaquero-02. Hoy en día el 40% de la producción de crudos
pesados es soportada por la IAV, y nada merece más atención que la capacidad que
exhibe el crudo de Bachaquero-02 cuando se le estimula con vapor.",thesis_pdf/93.pdf,False
94,20-Jun-2011,Modelado sísmico en el Oriente de Venezuela para evaluar diferentes diagnósticos y geometrías de adquisición,"Lara G., Anny J.",14.67 MB,http://saber.ucv.ve/handle/10872/173,http://saber.ucv.ve/bitstream/10872/173/1/Tesis_Anny_Lara.pdf,"Los ejercicios de modelado sísmico y geológico buscan resolver los problemas estructurales y estratigráficos, además de optimizar en algunos casos los parámetros de adquisición. El modelado sísmico estructural simula los tiempos de llegada, permitiendo pronosticar la ubicación de las estructuras principales presentes en el subsuelo, además de simular en otras cosas las secciones sísmicas. Este trabajo se realizó con el objetivo de contribuir con al estudio de un área en el Oriente de Venezuela, al norte del estado Monagas, para así disminuir el grado de incertidumbre acerca de la secuencia litológica y estratigráfica existente por debajo de los 18000 pies en esta zona, mediante un modelado sísmico 2D. Para ello, se generaron un grupo de secciones sísmicas sintéticas, entre las cuales tenemos: Secciones de Cero Offset, Perfiles Sísmicos Verticales y Shot Gathers para los tres escenarios propuestos, permitiendonos realizar la comparación entre la sísmica real y determinar que el escenario 3, que corresponde a la Secuencia Terciaria es el más probable, en términos de tiempos de viaje y topes de las formaciones. Adicionalmente se procedió al diseño en planta de un levantamiento sísmico 3D, a partir de tres geometrías distintas (Ortogonal, Ladrillo y Diagonal) de las cuales se obtuvieron sus respectivos diagnósticos (Distribución de
Cobertura, Distribución de Offset, Distribución de Azimuth, entre otros) se concluye que el diseño con geometría diagonal es la opción más factible para obtener una buena imagen del subsuelo en esta área, seguido del diseño con geometría tipo Ladrillo, que podría ser otra opción factible pero un poco más costosa.",thesis_pdf/94.pdf,False
95,20-Jun-2011,Criterios y técnicas de evaluación económica de propuestas de inversión en exploración y explotación de petróleo y gas natural,"Jiménez O., Juver J.",876.04 kB,http://saber.ucv.ve/handle/10872/172,http://saber.ucv.ve/bitstream/10872/172/1/tesis%20pdf.pdf,"Los resultados de hoy son consecuencias de gestiones anteriores, nuestras o de otros. Todas las decisiones que tomamos tienen impacto en eventos futuros o los resultados se verán a futuro. Inmediatamente tendremos las consecuencias y más tarde las secuelas. El propósito de la siguiente investigación es determinar los criterios y técnicas
utilizadas por las empresas petroleras de Venezuela y el Mundo para la toma de decisiones sobre inversiones de exploración y explotación de petróleo y gas natural. Se realizó una revisión de: libros, revistas, manuales, guías, paper SPE, boletines AAPG, páginas WEB de las empresas petroleras, contratistas y asociadas, etc., con el fin de determinar el “estado de arte” de la toma de decisiones en exploración y explotación de petróleo y gas natural. Las herramientas utilizadas para evaluar propuestas de inversión son: MATLAB, @RISK, Crystal Ball, Precision Tree, Software diseñados por las empresas petroleras , contratistas y
asociadas. Las principales conclusiones que se obtuvieron son: los indicadores tradicionales no son aplicables a la evaluación de alternativas de inversión en exploración ya que los patrones no han sido diseñados para el tipo de problemas que en este caso tiene que enfrentar. Se cumplió la revisión de las referencias necesarias para iniciar una Línea de Investigación en materia de Evaluación de Propuestas de Inversión en Exploración y Producción de Petróleo y Gas Natural. La jerarquización de áreas prospectivas, se hace más en función de relaciones costo expectativas con parámetros tales como: el costo del barril descubierto, la reserva que de la rentabilidad o el flujo de efectivo generado.",thesis_pdf/95.pdf,False
96,20-Jun-2011,Diseño y construcción de una desplumadora para el sector avícola,"Höhn, Ricardo; Moros, Daniel",4.32 MB,http://saber.ucv.ve/handle/10872/165,http://saber.ucv.ve/bitstream/10872/165/1/Tesis.pdf,"El propósito de este trabajo especial de grado tiene por objeto desarrollar tecnología de punta totalmente hecha en Venezuela para desarrollar la industria avícola nacional y mejorar las condiciones tecnológicas de los medianos y pequeños productores de este sector. Dirigidos en particular a optimizar la producción avícola de las comunidades indígenas del Estado Amazonas. En este trabajo se presentó la posibilidad del rediseño de una máquina existente, esta idea se desecho. Se decidió realizar un diseño detallado que cumpliera el objetivo (el desplumaje eficaz). De la fuerza obtenida en pruebas experimentales se obtuvo una potencia requerida para el diseño. Luego se fijaron unas r.p.m. y las dimensiones para desarrollar una máquina que cumpliera con los objetivos y alcances propuestos en este trabajo especial de grado. Luego se estudiaron todos los componentes y elementos que constituyen la máquina obteniéndose resultados satisfactorios, estos existen en el mercado nacional, lo que facilita su construcción y mantenimiento. Los resultados de el estudio de la factibilidad económica indican la rentabilidad al producir este tipo de maquinaria. En Venezuela la producción de esta máquina es inexistente, lo que se tendría como un punto a favor para el desarrollo industrial y la independencia de tecnología extranjera. De la construcción y puesta en funcionamiento del prototipo se obtuvo resultados satisfactorios comprobando así los valores de los cálculos y obteniendo un diseño eficaz.",thesis_pdf/96.pdf,False
97,20-Jun-2011,Transformación de N-Pentano sobre catalizadores Pt SAPO-11,"Hernández P., Liliana",4.18 MB,http://saber.ucv.ve/handle/10872/163,http://saber.ucv.ve/bitstream/10872/163/1/Trabajo%20Especial%20de%20Grado.pdf,"En el presente Trabajo Especial de Grado se estudió la transformación de n-pentano sobre catalizadores Pt/SAPO-11. El tamiz molecular SAPO-11 se forma por la incorporación de Si a la estructura AlPO4-11 ó estructura AEL. Los catalizadores bifuncionales a estudiar fueron obtenidos impregnando Pt, a ambos soportes. La síntesis de los tamices moleculares se realizó por cristalización hidrotérmica en un autoclave a partir de geles formados por una fuente aluminio, fuente de fosfórico, fuente de silicio, agente orientador (una amina) y un solvente. El sólido es recuperado, secado y finalmente calcinado para eliminar el agente orientador ocluido en los poros del tamiz, con una corriente de aire. La incorporación del metal (Pt), se realizó por el método de impregnación húmeda, con un porcentaje en peso de Pt de 0.5 y 0.25%. Para la caracterización del catalizador se usaron las técnicas de: Difracción de Rayos X (DRX), determinación del Área Superficial Específica (ASE), Análisis Químico, y Reducción a Temperatura Programada (TPR). La reacción de transformación de n-pentano se llevó a cabo en un equipo de flujo continuo con un reactor de lecho fijo. El n-pentano es alimentado al reactor por medio de una corriente gaseosa, la cual contiene una mezcla equimolar de H2 y N2. Los productos resultantes de la reacción son analizados en un cromatógrafo de gases.
Los patrones de DRX de los sólidos sintetizados calcinados y sin calcinar resultaron patrones típicos de la estructura AEL, obteniéndose que la incorporación del metal no afecta a la estructura. El sólido Pt/SAPO-11 resultó un catalizador adecuado para la isomerización de n-pentano a iso-pentano, a temperaturas de reacción de 350ºC y 400ºC. Al aumentar la temperatura de reacción a 500ºC, se obtiene principalmente una mezcla de pentenos con una composición cercana a la del equilibrio termodinámico. El aumento de la velocidad espacial y la regeneración del catalizador no afecta prácticamente el comportamiento catalítico del Pt/SAPO-11. Por el contrario, la menor temperatura de reducción usada en el pre-tratamiento de los catalizadores, la disminución de la presión parcial de n-pentano en la alimentación y un contenido de Pt menor de 0.5% en peso de Pt, disminuye el rendimiento hacia pentenos aumentando el rendimiento a productos menores de C5.",thesis_pdf/97.pdf,False
98,20-Jun-2011,"Módulos de automatización de dibujos de vigas y conexiones en acero estructural, operando dentro de un sistema CAD","Herrera T., José E.",1.19 MB,http://saber.ucv.ve/handle/10872/161,http://saber.ucv.ve/bitstream/10872/161/1/M%c3%93DULOS%20DE%20AUTOMATIZACI%c3%93N%20DE%20DIBUJOS%20DE%20VIGAS%20Y%20CONEXIONES%20.pdf,"El presente Trabajo Especial de Grado es una aplicación de “la computación gráfica” a la creación de planos de Taller de conexiones estructurales de miembros de acero. El mismo comprende rutinas para el dibujo de conexiones estructurales de acero con la finalidad de lograr disminuir el tiempo de realización de los planos de taller. Las rutinas antes mencionadas fueron implementadas en computadora IBM o
compatibles, en el lenguaje “Visual Basic” bajo el ambiente de “AutoCAD”. Para el correcto uso de la aplicación, los planos dibujados con la ayuda de las rutinas de la barra de herramientas “Perfiles de Acero” deben ser representados en escala 1:1 en milímetros. El programa realizado aumenta la eficiencia técnica y económica en el dibujo de conexiones estructurales de acero utilizando el Sistema AutoCAD. Además,
constituye una herramienta muy importante para el Ingeniero Civil, ya que facilita
el entendimiento de los planos de Taller a la vez que reduce el tiempo de elaboración de los mismos y agiliza cualquier cambio en el diseño. A través del Sistema AutoCAD, se facilita la programación debido a que éste
maneja instrucciones de graficación, con lo cual se permite que la elaboración del
programa sea de una manera mas sencilla.
Es importante resaltar que al ver la forma tan rápida en que puede elaborarse un
plano de Taller con la utilización de este programa, no podría percibirse el grado
de dificultad y lo complejo del trabajo realizado para la elaboración del mismo,
sobre todo por la diversidad de criterios de modelaje estructural de éstos y lo
minucioso del detallado en el dibujo de los planos.",thesis_pdf/98.pdf,False
99,20-Jun-2011,"Estudio de la influencia de las condiciones de preparación de catalizadores Pt-Cu/H-zeolita, Pt-Ru/Hzeolita, en la reacción de conversión de acetona","Hernández F., Adamarlys; Jiménez G., Harold",2.46 MB,http://saber.ucv.ve/handle/10872/160,http://saber.ucv.ve/bitstream/10872/160/1/TEG.pdf,"La selección apropiada de una zeolita y su tratamiento permite preparar catalizadores altamente selectivos para la obtención de un compuesto orgánico dado, como por ejemplo la Metilisobutilcetona (MIBK). Esta sustancia es una de las cetonas más importantes a nivel industrial y es obtenida a partir de la acetona en (3) etapas sucesivas, las cuales hacen de él un proceso costoso por la gran
inversión en equipos, y además acarrea el uso de compuestos inorgánicos altamente contaminantes. La utilización de catalizadores bifuncionales del tipo
Metal/Zeolita permite obtener la MIBK en una sola etapa aparente, lo que conlleva a procesos más limpios y mejora la actividad, selectividad y la estabilidad. Industrialmente, la MIBK es utilizada como solvente en la fabricación de tintas,
barnices y lacas. En el presente trabajo se estudia la influencia de la estructura del soporte así como del método de preparación de los catalizadores en su comportamiento
catalítico en la transformación de acetona bajo condiciones estándar. En ese sentido, se utilizaron los soportes HZSM5 (Si/AI:20) y HY (Si/AI:3), sobre los cuales se introdujo Pt-Cu y Pt-Ru, en condiciones tales que condujeran a la obtención de los siguientes catalizadores: 0,5%Pt-0,125%Cu/HZSM5; 0,5%Pt-
0,125%Cu/HY; 0,5%Pt-0,2%Ru/HZSM5 y 0,5%Pt-0,2%Ru/HY. Dichos catalizadores fueron preparados mediante el método de intercambio-impregnación, introduciendo la fase metálica de manera simultánea, así como de manera consecutiva. Estos sólidos una vez calcinados y reducidos en atmósfera de aire seco e hidrógeno respectivamente, fueron usados en la transformación de acetona en un reactor dinámico a presión atmosférica, 160 °C, PAc/PH2=3 y un WHSV= variable. Con la finalidad de evaluar las propiedades catalíticas de los diferentes sólidos fueron realizadas las reacciones modelo de Hidrogenación de tolueno e Hidrocraqueo de n-heptano. Igualmente los soportes y catalizadores fueron caracterizados mediante las técnicas de Difracción de Rayos-X, Adsorción Física de Nitrógeno, Análisis
Químico Elemental, Espectroscopia Fotoelectrónica de Rayos-X (XPS),
Resonancia Paramagnética Electrónica (RPE) y Microscopía Electrónica de Transmisión (MET). Adicionalmente, fue estudiado sobre ambos soportes la naturaleza del coque formado, lo cual se realizó mediante las técnicas de
acoplamiento Cromatografía de Gases – Espectrometría de Masas (GCMS). Mediante las pruebas de caracterización y las pruebas catalíticas fueron evaluados los sólidos preparados, seleccionándose el catalizador 0,5%Pt-0,125%Cu/HZSM5 preparado por el método simultáneo, como el catalizador ideal dado que presenta una alta selectividad hacia el producto de interés (MIBK), lo cual sugiere la presencia de interacciones de naturaleza electrónica entre ambos metales soportados sobre la zeolita, mejorando así su comportamiento catalítico. Finalmente, se propone estudiar en trabajos posteriores el sistema Pt-Ru/HZSM-5, así como el Ru-Cu/HZSM-5, lo que pudiera permitir evidenciar la
naturaleza de los cambios a nivel de actividad, estabilidad y selectividad.",thesis_pdf/99.pdf,False
100,20-Jun-2011,Modelaje geoestadístico de un campo de permeabilidad con integración de datos dinámicos,"Hernández R., Edwin G.",1.27 MB,http://saber.ucv.ve/handle/10872/158,http://saber.ucv.ve/bitstream/10872/158/1/TEG.pdf,"Para elaborar un plan de explotación de un yacimiento es indispensable generar un modelo estático lo más realista posible. Este trabajo se puede realizar mediante la aplicación de métodos estocásticos, los cuales permiten no solamente hacer la descripción de un medio heterogéneo, sino también integrar datos de diferentes disciplinas (sísmica, petrofísica, etc). Sin embargo, dichos modelos pueden ser incompatibles con el comportamiento dinámico de los yacimientos, ya que generalmente no toman en cuenta las variaciones de las propiedades en el tiempo. Existen diferentes enfoques para tratar de evitar este tipo de problema (redes neuronales por ejemplo) los cuales requieren un modelo inicial que será modificado posteriormente (métodos a posteriori). En este trabajo se propone la adaptación para la industria petrolera de un método desarrollado en hidrogeología, el cual permite la estimación de un campo de permeabilidad integrando a priori datos dinámicos tales como presión, producción e inyección con la información estática. La idea principal de la integración de datos dinámicos (presión explícitamente, producción implícitamente) al modelaje del campo de permeabilidad consiste en el uso de métodos basados en cokriging. El variograma de la permeabilidad se determina de la manera tradicional (variograma experimental y después el ajuste del mismo), mientras que los variogramas cruzados, necesarios para el cokriging, entre permeabilidad y presiones en diferentes tiempos se calculan tomando en cuenta la ecuación de difusividad. Este enfoque permite no solamente tomar en cuenta el tiempo en el modelaje estático por la ecuación de difusividad, sino también el uso de leyes físicas, las cuales son ignoradas generalmente. Se presenta un estudio con datos sintéticos, lo que permite cuantificar el aporte del método con respecto a la estimación sin la integración de datos dinámicos. A pesar de ciertas limitaciones del método (campo de permeabilidad estacionario, etc.) y un formalismo matemático relativamente pesado, se puede mencionar que la integración de datos dinámicos en el modelaje estático permite reducir el tiempo de cotejo histórico el cual es uno de los procesos más costosos en cuanto a tiempo de ejecución de un estudio de este tipo.",thesis_pdf/100.pdf,False
